"id","product_id","bank_id","title","sub_title","product_sort","banner_img","icon","logo","bg_color","icon_color","campaign_url","kyc_link","click_action","share_image","share_link","share_content","basic_content","documents","video_url","payout_amount","how_to_earn","faq","is_featured","status","remark","status_time","show_on_dashboard","offer_point","is_api","created_at","updated_at"
"220","3","3","BOB Select Credit Card","BOB Select Credit Card","226","","","",NULL,NULL,"","","",NULL,"https://leads.banksathi.com?h=WDE5TUJOSlptbXVuQ0wzdVBQYjJDUT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","1","0","0","2023-06-27 18:47:46","2023-08-31 12:23:16"
"221","3","3","Bank of Baroda Premier Credit Card","Bank of Baroda Premier Credit Card","227","","","",NULL,NULL,"https://cardonline.bobfinancial.com/?utm_source=NBankSathi&utm_medium=A_BS05%2520&utm_campaign={lead_code}","","",NULL,"https://leads.banksathi.com?h=VlRsNlo4QlBEeHY4SU45NXM4MS9rUT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-06-27 23:23:28","2023-08-31 12:23:16"
"222","3","3","Bank of Baroda Varunah Credit Card","Bank of Baroda Varunah Credit Card","228","","","",NULL,NULL,"https://cardonline.bobfinancial.com/?utm_source=NBankSathi&utm_medium=A_BS05%2520&utm_campaign={lead_code}","","",NULL,"https://leads.banksathi.com?h=dE9JcFErcitaL1dkU3hodXdqRG9GZz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-06-28 09:10:26","2023-09-04 19:04:01"
"223","3","3","ICAI Bank of Baroda Exclusive Credit Card","ICAI Bank of Baroda Exclusive Credit Card","229","","","",NULL,NULL,"https://cardonline.bobfinancial.com/?utm_source=NBankSathi&utm_medium=A_BS05%2520&utm_campaign={lead_code}","","",NULL,"https://leads.banksathi.com?h=azJJUklaS09DVkRGMWxZSllzaFZidz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-06-28 10:13:42","2023-09-04 19:04:52"
"224","3","19","SBI SimplyCLICK Credit Card","SimplyCLICK and get 5X Reward Points* on Exclusive Online Partners","44","products/ENXxvOpmqVhnCeFW6VFBwkXfG0ebNihGzvxqFgUE.png","","advisors/products/logo/p7f2YUF4rTDoVnn5MCcMoEQ4lNqqc37a2r8kKvqY.png",NULL,NULL,"https://digital.huntlead.org/c?o=20484023&m=2580&a=244061&sub_aff_id={lead_code}","","","products/USexq5ipL3oxemBRICt4emY5sMWGRXioZv003ZjE.jpg","https://leads.banksathi.com?h=T0JaaUp5UGcxZ1pGa25sZU15T20yQT09","Enjoy more, Save more with *SimplyCLICK SBI Card*

💰Welcome Benefits: Get Amazon.in gift card worth Rs.500* on payment of Annual Fee of Rs. 499 +taxes.

🛒 10X Reward Points on Apollo24X7, BookMyShow, Cleartrip, Eazydiner & Netmeds

⛽ 1% fuel surcharge waiver for each transaction between Rs 500 & Rs 3000

✔️ Annual membership fee is reversed from next year if total spend is more than ₹lakh in the previous year

💳 Free add on card for family members

Apply Now ➡️",NULL,NULL,NULL,NULL,NULL,NULL,"0","1",NULL,"15","0","0","0","2023-06-28 15:49:32","2023-09-11 17:08:38"
"225","3","19","Yatra SBI Credit Card","Yatra SBI Credit Card","230","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=VGR3SVNJdlQ1SUdNaHNSc2ZwaUdQQT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-06-28 15:51:33","2023-08-31 12:23:16"
"226","3","33","RBL Bank Insignia Preferred Banking World Card","RBL Bank Insignia Preferred Banking World Card","231","","","",NULL,NULL,"https://bs.gotrackier.com/click?campaign_id=47&pub_id=4&source={lead_code}","","",NULL,"https://leads.banksathi.com?h=S2R6Z21HeG1pRXlhMEo0Q0pMcnJHQT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-06-28 15:55:33","2023-08-31 12:23:16"
"227","3","26","ICICI Bank HPCL Super Saver Credit Card","ICICI Bank HPCL Super Saver Credit Card","232","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=dDhTT3BLSXo5OFlrSllhVlhKcFRnZz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-06-28 15:59:15","2023-08-31 12:23:16"
"228","3","26","ICICI Bank HPCL Coral Credit Card","ICICI Bank HPCL Coral Credit Card","233","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=d01vU3l2MUhORzJjenVZQ3k3UGViQT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-06-28 16:02:26","2023-08-31 12:23:16"
"229","3","34","Kotak White Credit Card","Kotak White Credit Card","234","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=WFl2U0lMWmtreUYwdVRkMXhwamo3dz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-06-28 16:05:08","2023-09-06 13:03:37"
"230","3","34","IndianOil Kotak Credit Card","IndianOil Kotak Credit Card","235","","","",NULL,NULL,"https://cards.kotak.com/card-details?productLogo=188&channelCode=SF96&feeCode=190&utm_source=BS_IOCL0723&utm_medium=all&utm_campaign={lead_code}","","",NULL,"https://leads.banksathi.com?h=cDJqdmE2SDczWGFqMitMbEMrK2ROdz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-06-28 16:08:53","2023-09-06 12:58:49"
"231","3","30","Yes First Exclusive Credit Card","Yes First Exclusive Credit Card","236","","","",NULL,NULL,"https://applycc.yesbank.in/YESBankCreditCard?uid=ab279","","",NULL,"https://leads.banksathi.com?h=L1BtWGU0eVBTR08ra2QxenhWQnYxZz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-06-29 10:17:53","2023-09-05 14:41:14"
"232","3","30","Yes Prosperity Edge Credit Card","Yes Prosperity Edge Credit Card","237","","","",NULL,NULL,"https://applycc.yesbank.in/YESBankCreditCard?uid=ab279","","",NULL,"https://leads.banksathi.com?h=RVFRLzlJc1lla0JZQmN3VEVzSy8rUT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-06-29 11:33:18","2023-09-05 14:41:45"
"233","3","19","SBI Unnati credit card","SBI Unnati credit card","238","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=YkRCeC9NeU1TQ2huNERWS2pTTWVFUT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-06-29 19:04:57","2023-08-31 12:23:16"
"234","17","140","Aditya Birla Demat","Trade @Rs. 5 per order in all segments","9","advisors/products/banner_img/e7FlnngHR2Af4HTJbYEozQXS7JAGDza1pPfUyk55.jpg","","advisors/products/logo/PBqLbmsUKsyNh8Bns936PFtDbcez04vKc1NKLD7x.jpg",NULL,NULL,"https://easynewonlineaccount.adityabirlamoney.com/login?utm_source=abcd&utm_medium=Affiliate_DR_Banksathi_{lead_code}","","","products/U4VkMTltGm9GkCkJtOk17yyuEJbEdAshmFurE8y1.jpg","https://leads.banksathi.com?h=M2UzRThnQUtmQ3ZpdkhLbnQzTUIwUT09","Aditya Birla Demat is the one stop solution for all your financial needs

✔️ No account opening fee
✔️ Low-cost brokerage plans
✔️ Advanced tracking
✔️ Effortless buy/sell options
✔️ Stock recommendations and trading advice by the experts themselves
✔️ Portfolio analyser

Open Account Now :",NULL,NULL,NULL,NULL,NULL,NULL,"0","3",NULL,"7","0","0","0","2023-07-04 11:26:12","2023-09-11 17:05:40"
"235","3","24","HDFC Freedom Credit Card","HDFC Freedom Credit Card","239","","","",NULL,NULL,"https://applyonline.hdfcbank.com/cards/credit-cards.html?utm_content=DGPI&Channel=DSA&DSACode=XBSN&SMCode=A39836&LGCode=DGPI&LCCode=BSDG003&LC2={lead_code}#nbb","","",NULL,"https://leads.banksathi.com?h=RmoyTXU2b25lRkJRWms3SFZBMW9JZz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-10 13:48:05","2023-08-31 12:23:16"
"236","3","34","Kotak IOCL Rupay Credit Card","Explore More Rewards with Every Trip","5","products/cL9BLIbeVQxeRm38Cs4G8lV4n4je8Q0j0H4brubC.jpg","","advisors/products/logo/COPUr2tGCA5zyjgSik7Vj0KF8h3MLoL0oyimwUVJ.png",NULL,NULL,"https://cards.kotak.com/card-details?productLogo=188&channelCode=SF96&feeCode=190&utm_source=BS_IOCL0723&utm_medium=all&utm_campaign={lead_code}","","","products/vgDACERElyRAhUCqhDQv8A7cSVSrhUY58RfE8Ike.jpg","https://leads.banksathi.com?h=aUN2NXNqaXRSSW9qSVVkaHEyMy93dz09","Raise your life game with *Kotak IOCL Rupay Credit Card*

💰 Get 1000 Reward points as welcome benefit

 🤩 Save 4% as Reward Points on IndianOil Fuel Spends

🆓 Get a personal accident insurance cover of INR 2,00,000

✔️ Annual fee of INR 449 waived on spending INR 50,000

🆓 Get a free Add-on card

Apply Now ➡️",NULL,NULL,NULL,NULL,NULL,NULL,"0","1",NULL,"15","0","6","0","2023-07-10 18:40:37","2023-09-11 18:55:29"
"237","4","141","Privo Instant Credit Line App","Dream confidently with Privo by your side","104","advisors/products/banner_img/CQIGO25JqH5TSJ5oBVGr6LoSgad5iLX2RuPUNFnZ.jpg","","advisors/products/logo/okKbZymyI8sgnfXO31x4H9x8j13lysDFAdoZV0tr.png",NULL,NULL,"https://privo.onelink.me/eIVI/n2u4hq8s","","","products/V6H8M7oPqUoZZR9KK2soKUEU70jyb4JvvwfPmnW0.png","https://leads.banksathi.com?h=VzBXUE1GVzNIZ3ZJUkI1dG51YVVVdz09","#BorrowBindas with Privo

✅ Credit Line amounts ranging from ₹20,000 to ₹2,00,000 
✅ Flexible repayment ranging from 3 months to 60 months 
✅ Interest rate starting at 13.49% pa
✅ No interest on the credit line; 
✅ 0% Foreclosure fees
✅ No hidden charges

Apply Now ➡️",NULL,NULL,NULL,NULL,NULL,NULL,"0","1",NULL,"15","0","2","0","2023-07-11 16:22:24","2023-08-31 12:23:16"
"238","17","146","LXME Demat Account","LXME is India's 1st financial platform for women","240","advisors/products/banner_img/j57QOd2AE5GeXPWDuLRLvEjy0vDXv9gLKjNs9Hfp.png","","advisors/products/logo/B35FDcqQCM8JydZWcL6DnQNUMTAZgi7MKEDilLxp.jpg",NULL,NULL,"https://lxme.onelink.me/95JV/lxmexbanksathi","","","products/qB5RABhDSAVZ6ZNgmNVvlDef5i8lZDKoIjD2cdIJ.jpg","https://leads.banksathi.com?h=RlEzSFhIVVdJQ3dNd2trRWZHSURldz09","LXME - India's 1st Financial Platform for Women

✔️ Investments starting from as low as ₹100.

✔️ Investment learning with regular expert-led sessions and modules.

✔️ Insurance plans.

✔️ Easy-to-use calculators for financial planning.

✔️ Passive income.

Open Account Now :",NULL,NULL,NULL,NULL,NULL,NULL,"0","1",NULL,"15","0","2","0","2023-07-11 17:16:13","2023-09-11 13:17:37"
"239","3","24","Tata Neu Infinity HDFC Bank Credit Card","Tata Neu Infinity HDFC Bank Credit Card","241","","","",NULL,NULL,"https://applyonline.hdfcbank.com/cards/credit-cards.html?utm_content=DGPI&Channel=DSA&DSACode=XBSN&SMCode=A39836&LGCode=DGPI&LCCode=BSDG003&LC2={lead_code}#nbb","","",NULL,"https://leads.banksathi.com?h=SEEvVXFBL0M5aE52dDg3bUZ5N3FEdz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-13 17:55:00","2023-08-31 12:23:16"
"240","3","19","SBI Club Vistara Card","Club Vistara SBI Credit Card","242","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=cEVETzFVek1KRDl0S2psYnJZUjBBQT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-14 16:52:40","2023-09-05 14:42:35"
"241","3","29","Axis Bank Select Credit Card","Apply Now for Axis Bank Select Credit Card","243","","","",NULL,NULL,"https://clctab.axisbank.co.in/DigitalChannel/WebForm/?ipa125&axisreferralcode={lead_code}","","",NULL,"https://leads.banksathi.com?h=YkR1Y2tWc0N3dk5sK3Bwa1NDNnhNdz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-17 16:58:16","2023-08-31 12:23:16"
"242","3","19","SBI BPCL Credit Card","SBI BPCL Credit Card","244","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=UWJSbG15ZFJXRlhYYlJiSG1NdytrUT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-18 11:13:34","2023-08-31 12:23:16"
"243","3","29","Axis Vistara Signature Card","Apply for Axis Bank Vistara Signature Credit Card","245","","","",NULL,NULL,"https://clctab.axisbank.co.in/DigitalChannel/WebForm/?ipa125&axisreferralcode={lead_code}","","",NULL,"https://leads.banksathi.com?h=eTlOWjVhZ3JZbXUwbnpkV3E3QXZ1dz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-18 17:35:13","2023-08-31 12:23:16"
"244","3","29","Axis Bank Indian Oil Credit Card","Axis Bank IndianOil Credit Card","246","","","",NULL,NULL,"https://clctab.axisbank.co.in/DigitalChannel/WebForm/?ipa125&axisreferralcode={lead_code}","","",NULL,"https://leads.banksathi.com?h=NlRjZUdRa0tsaHZ6MElxYzVDMUNmZz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-19 18:52:46","2023-09-05 14:43:42"
"245","3","29","Axis Bank Edge Rewards Credit Card","Axis Bank Edge Rewards Card","247","","","",NULL,NULL,"https://clctab.axisbank.co.in/DigitalChannel/WebForm/?ipa125&axisreferralcode={lead_code}","","",NULL,"https://leads.banksathi.com?h=c1hLWmorbGN0ckJER040WmFHNlpEQT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-20 13:38:52","2023-08-31 12:23:16"
"246","3","34","Kotak PVR Platinum Credit Card","Experience the Silver Screen in Style with Kotak PVR Platinum Credit Card in hindi","39","advisors/products/banner_img/mfk8tuxbhZ1ydkguJAhnnBgMnn0BCGQrnue1vd4x.jpg","","advisors/products/logo/iENHbkK0hjJMlXmJI6ZRwNG4036NqfdFt8iFcFA6.png",NULL,NULL,"https://cards.kotak.com/card-details?productLogo=151&channelCode=SF96&feeCode=134&utm_source=BS_PVRP0723&utm_medium=all&utm_campaign={lead_code}","","","products/SDLXqtidsMhDzhxfTEEUAAO1fakpzW9V0J9At711.png","https://leads.banksathi.com?h=ZUZQcXpiOHFFTXZ4cWp1TmlrSUV5QT09","Experience the Silver Screen in Style with Kotak PVR Platinum Credit Card:

🆓 No Joining Fee for the First Year.
🍿 Get 15% Cashback on Food & Beverages at PVR.
🎬 Enjoy a 5% Cashback on Movie Tickets at PVR Box Office.
🎞️ Avail 2 FREE  movie tickets every month, with a value of up to ₹ 400 each.

Apply Now!",NULL,NULL,NULL,NULL,NULL,NULL,"0","1",NULL,"15","0","6","0","2023-07-20 15:06:01","2023-09-11 17:08:38"
"247","3","24","HDFC TATA Neu Plus Card","TATA Neu Plus HDFC Card","248","","","",NULL,NULL,"https://applyonline.hdfcbank.com/cards/credit-cards.html?utm_content=DGPI&Channel=DSA&DSACode=XBSN&SMCode=A39836&LGCode=DGPI&LCCode=BSDG003&LC2={lead_code}#nbb","","",NULL,"https://leads.banksathi.com?h=cit2RE5ZS0VqUzIwd1BSa2VySnRhUT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-20 16:36:32","2023-08-31 12:23:16"
"248","3","19","SBI Prime Credit Card","SBI Prime Card","249","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=eTJlWVRUalJMTktQTmw5OFc2K2hWQT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-20 18:12:38","2023-08-31 12:23:16"
"249","3","19","SBI Elite Credit Card","SBI Elite Credit Card","250","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=VnZZaEp2N1pEQ0EwaGRFT0hoRWxGdz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-21 16:21:17","2023-08-31 12:23:16"
"250","3","19","SBI Doctors Credit Card","SBI Doctors Credit Card","251","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=RlRIQnE2N3JHNXpqeHJxL3l3dS85QT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-21 17:30:49","2023-08-31 12:23:16"
"251","3","50","IDFC First Bank Wealth Credit Card","IDFC First Bank Wealth Credit Card","252","","","",NULL,NULL,"https://www.idfcfirstbank.com/credit-card/ntb-diy/apply?utm_source=Partner&utm_medium=BankSathi_v2&utm_campaign={lead_code}","","",NULL,"https://leads.banksathi.com?h=djh5b2U5b3BqU2ViQkYyQWE2MnFmZz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-21 18:51:20","2023-09-06 12:46:58"
"252","3","32","Indusind EazyDiner Credit Card","Indusind EasyDiner Credit Card","253","","","",NULL,NULL,"https://bs.gotrackier.com/click?campaign_id=32&pub_id=4&source={lead_code}","","",NULL,"https://leads.banksathi.com?h=ZFI4QVlLRTJ6VlNLUjExWU1TWmo1Zz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-22 13:04:21","2023-08-31 12:23:16"
"253","3","19","SBI Cashback Credit Card","SBI Cashback Credit Card","254","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=Z2w2T21JK3JCcEtkVEJEdjVFWDc1dz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-24 15:03:22","2023-08-31 12:23:16"
"254","3","19","Lifestyle HC SBI Credit Card","Lifestyle HC SBI Credit Card","255","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=MkduS0xPWmFkSHFmcWRIUE1yT3VUZz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-25 11:47:28","2023-08-31 12:23:16"
"255","3","19","SBI FBB Credit Card","SBI FBB Credit Card","256","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=Z0ZjekxTb2dJQTdqME4rVEJlSmZhdz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-25 13:31:38","2023-08-31 12:23:16"
"256","3","29","Axis Bank AURA Credit Card","Axis Bank AURA Credit Card","257","","","",NULL,NULL,"https://clctab.axisbank.co.in/DigitalChannel/WebForm/?ipa125&axisreferralcode={lead_code}","","",NULL,"https://leads.banksathi.com?h=YXJuSllDN1pDNWx0VjVuaHFPTnprZz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-25 15:50:59","2023-08-31 12:23:16"
"257","3","29","Axis Bank My Zone Credit Card","Axis Bank My Zone Credit Card","258","","","",NULL,NULL,"https://clctab.axisbank.co.in/DigitalChannel/WebForm/?ipa125&axisreferralcode={lead_code}","","",NULL,"https://leads.banksathi.com?h=b2haQ1BaQWgwRFpWeFZpMU9rUVI2dz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-25 17:03:01","2023-08-31 12:23:16"
"258","3","32","IndusInd Bank Iconia Amex Credit Card","IndusInd Bank Iconia Amex Credit Card","259","","","",NULL,NULL,"https://bs.gotrackier.com/click?campaign_id=32&pub_id=4&source={lead_code}","","",NULL,"https://leads.banksathi.com?h=Z2pnZUlqSHBuMDMzMjU0cS95YVYvZz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-27 12:38:35","2023-09-05 14:46:10"
"259","3","30","YES Prosperity Reward Plus Credit Card","YES Prosperity Reward Plus Credit Card","260","","","",NULL,NULL,"https://applycc.yesbank.in/YESBankCreditCard?uid=ab279","","",NULL,"https://leads.banksathi.com?h=d2lKbWF2Y3AybXpWK2ZlbUw0ZE1hQT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-27 18:53:11","2023-09-05 14:44:01"
"260","3","24","HDFC Business MoneyBack Credit Card","HDFC Business MoneyBack Credit Card","261","","","",NULL,NULL,"https://applyonline.hdfcbank.com/cards/credit-cards.html?utm_content=DGPI&Channel=DSA&DSACode=XBSN&SMCode=A39836&LGCode=DGPI&LCCode=BSDG003&LC2={lead_code}#nbb","","",NULL,"https://leads.banksathi.com?h=UzZkUVg4NDZJZU04dUV6dGRFUlF5Zz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-31 15:29:07","2023-08-31 12:23:16"
"261","3","29","Axis Bank Airtel Credit Card","Axis Bank Airtel Credit Card","262","","","",NULL,NULL,"https://clctab.axisbank.co.in/DigitalChannel/WebForm/?ipa125&axisreferralcode={lead_code}","","",NULL,"https://leads.banksathi.com?h=dHFZTFZZYjBUUkNRak56K3hSTFlmUT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-31 16:53:15","2023-08-31 12:23:16"
"262","3","50","IDFC FIRST WoW Credit Card","IDFC FIRST WoW Credit Card","263","","","",NULL,NULL,"https://www.idfcfirstbank.com/credit-card/ntb-diy/secure-card-standalone?utm_source=Partner&utm_medium=BankSathi_S_Sec&utm_campaign={lead_code}","","",NULL,"https://leads.banksathi.com?h=RzF4aUxBQi9ydnl0QzkzY2xhWVV4UT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-31 18:05:21","2023-09-06 12:45:32"
"263","3","50","IDFC First Power+ Credit Card","IDFC First Power+ Credit Card","264","","","",NULL,NULL,"https://www.idfcfirstbank.com/credit-card/ntb-diy/apply?cardType=RPLP&utm_source=Partner&utm_medium=BankSathi&utm_campaign={lead_code}","","",NULL,"https://leads.banksathi.com?h=Ym05WUFxZkEwWWFrTVB6ajJsMGpYQT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-31 19:09:10","2023-09-11 10:06:25"
"264","3","32","IndusInd Bank Iconia Amex Credit Card","IndusInd Bank Iconia Amex Credit Card","265","","","",NULL,NULL,"https://bs.gotrackier.com/click?campaign_id=32&pub_id=4&source={lead_code}","","",NULL,"https://leads.banksathi.com?h=L1BJb2JXSnpVQ0pQYkYxdHdXUHlpUT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-07-31 20:11:16","2023-09-05 14:46:22"
"265","3","32","Club Vistara IndusInd Bank Credit Card","Club Vistara IndusInd Bank Credit Card","266","","","",NULL,NULL,"https://bs.gotrackier.com/click?campaign_id=32&pub_id=4&source={lead_code}","","",NULL,"https://leads.banksathi.com?h=RHBxaC90ZjFnTEhBMDh0WklZcFF4Zz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-01 11:54:05","2023-08-31 12:23:16"
"266","3","32","IndusInd Bank Pioneer Legacy Credit Card","IndusInd Bank Pioneer Legacy Credit Card","267","","","",NULL,NULL,"https://bs.gotrackier.com/click?campaign_id=32&pub_id=4&source={lead_code}","","",NULL,"https://leads.banksathi.com?h=Tnk4Q29STzk0Rk1qMlRETHlSTTRaZz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-01 16:59:54","2023-08-31 12:23:16"
"267","3","34","Kotak Veer Platinum Credit Card","Kotak Veer Platinum Credit Card","268","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=Znk4VFJ0cUJyRFh6OU5oQUI2NllHdz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-01 18:20:33","2023-09-06 13:05:44"
"268","3","34","Kotak Infinite Credit Card","Kotak Infinite Credit Card","269","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=QUtTOFRIYlNhcmUvcUNiMjFhNFVjUT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-01 18:46:43","2023-09-06 13:03:48"
"269","3","34","Kotak Royale Signature Credit Card","Kotak Royale Signature Credit Card","270","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=aVhtUFJ1RHRJaWZHTzUvZ25Fb2lpQT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-01 19:39:39","2023-09-06 13:03:58"
"270","3","31","Standard Chartered DigiSmart Credit Card","Standard Chartered DigiSmart Credit Card","271","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=MENBQ1l1QkdkNUdXOTQ3ZncrZW9pUT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-02 11:33:49","2023-08-31 12:23:16"
"271","3","31","Standard Chartered Manhattan Credit Card","Standard Chartered Manhattan Credit Card","272","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=K25sUnJESkRlQVVGNTJoTTZoLzcvdz09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-02 12:25:08","2023-08-31 12:23:17"
"272","3","31","Standard Chartered Priority Visa Infinite Credit Card","Standard Chartered Priority Visa Infinite Credit Card","273","","","",NULL,NULL,"https://www.banksathi.com/credit-cards/eligibility","","",NULL,"https://leads.banksathi.com?h=V2FSQTlsN2tla0NOQWpudXpDRG51UT09",NULL,NULL,NULL,NULL,NULL,NULL,NULL,"0","0",NULL,"7","0","0","0","2023-08-02 12:50:01","2023-08-31 12:23:17"
